at,dvc,DD,E,NegE,AC,current_ratio,debt_to_equity,roe,asset_turnover,tic,cik,fyear,mrk_eq,E_1,csho,sentiment
231.549,0,0,-7.343,1,3.888,1.353950386,0.493536902,-0.047363804,0.056575498,CREG,721693,2017,10886100,-37.567,0.831,Negative
171.452,0,0,-37.567,1,-29.497,0.989392064,1.061241419,-0.793433439,0.047826797,CREG,721693,2018,12879669,-6.479,1.0295,Negative
42.096,0,0,6.163,0,-0.314,2.195004173,0.678335061,0.245714058,2.298888255,BSQR,1054721,2010,22203300,0.035,10.416,Negative
42.792,0,0,0.035,0,1.02,2.169367962,0.582837063,-0.017125948,2.263109927,BSQR,1054721,2011,66430650,0.781,10.874,Negative
45.791,0,0,0.781,0,-0.011,2.251187142,0.578727806,0.031580762,2.214277915,BSQR,1054721,2012,31708600,-4.742,11.065,Negative
44.648,0,0,-4.742,1,-2.495,2.033613007,0.809736127,-0.213084188,2.062981545,BSQR,1054721,2013,30648750,2.391,11.295,Negative
47.241,0,0,2.391,0,-2.345,2.390459986,0.653112643,0.082058998,2.030354988,BSQR,1054721,2014,36716800,6.093,11.768,Negative
55.258,0,0,6.093,0,4.628,2.887626632,0.497222749,0.165090633,1.92915053,BSQR,1054721,2015,80126040,-0.067,12.093,Negative
61.008,0,0,-0.067,1,-0.874,2.752435587,0.600755668,-0.027602855,1.597183976,BSQR,1054721,2016,67663080,-9.058,12.532,Negative
49.434,0,0,-9.058,1,-0.798,2.539335514,0.572828508,-0.288195991,1.634725088,BSQR,1054721,2017,70386400,-9.999,12.664,Negative
31.994,0,0,-9.999,1,-1.858,2.406224932,0.744397797,-0.7489777,2.294617741,BSQR,1054721,2018,34265700,-6.838,12.778,Negative
19.04,0,0,-2.774,1,-37.58,3.147990418,0.308321308,-0.190613619,0.888760504,LIQT,1307579,2012,60280000,-2.774,6.028,Negative
20.235,0,0,-3.952,1,-3.073,2.692256929,0.336967294,-0.318929633,0.633852236,LIQT,1307579,2013,70648160,-3.952,6.80325,Negative
31.426,0,0,-3.065,1,0.019,3.583088954,0.165436677,-0.113702948,0.463342455,LIQT,1307579,2014,53881740,-3.065,9.85125,Negative
28.074,0,0,-2.21,1,0.016,2.430818199,0.244028892,-0.097930607,0.563261381,LIQT,1307579,2015,32489422.5,-2.21,9.883,Uncertainty
11.412,0,0,-9.076,1,-5.158,1.698143342,0.820095694,-2.618660287,1.218541886,LIQT,1307579,2016,23719200,-9.076,9.209,Negative
11.68,0,0,-4.46,1,-1.088,1.977348993,0.689814815,-0.64525463,0.97114726,LIQT,1307579,2017,14153280,-4.46,11.05725,Negative
13.159,0,0,-3.815,1,-0.031,2.46222126,0.540866511,-0.446721311,0.929553917,LIQT,1307579,2018,54162948.6,-3.815,18.229,Negative
52.873,0,0,-17.014,1,-40.041,1.605785988,0.454833118,-0.487851856,0.282336921,THTX,1512717,2011,275614260,-17.014,60.865,NoSentiment
36.332,0,0,-3.238,1,5.118,2.668332292,0.60264667,-0.614909572,0.373417373,THTX,1512717,2012,48845406.6,-3.238,61.011,NoSentiment
24.844,0,0,-7.166,1,-1.783,2.808602151,0.340889465,-0.218857945,0.304017066,THTX,1512717,2013,16839036,-7.166,61.011,NoSentiment
32.654,0,0,-14.651,1,-1.842,1.542690472,3.150228775,-1.339730554,0.206161573,THTX,1512717,2014,26051697,-14.651,61.011,NoSentiment
50.083,0,0,1.383,0,-1.954,2.042368858,1.501148622,0.078455853,0.600103828,THTX,1512717,2015,75013024.5,1.383,65.616,NoSentiment
52.974,0,0,0.41,0,1.236,1.841638048,0.969952772,0.015246737,0.699815004,THTX,1512717,2016,137799970,0.41,65.996,NoSentiment
76.295,0,0,-18.45,1,-14.365,1.557631855,0.769282501,-0.427855851,0.561819254,THTX,1512717,2017,486579240,-18.45,74.962,NoSentiment
147.717,0,0,-5.638,1,-2.484,2.739236325,2.1737066,-0.129189584,0.396386333,THTX,1512717,2018,737449960,-5.638,76.878,NoSentiment
122.323,0,0,-39.891,1,-6.224,9.246017699,0.108540409,-0.361508346,0.044300745,CCXI,1340652,2012,542565000,-39.891,36.355,Negative
152.422,0,0,-38.673,1,2.847,19.54336438,0.048958075,-0.266145016,0.03975804,CCXI,1340652,2013,602632660,-38.673,42.888,Negative
116.981,0,0,-46.929,1,-2.192,9.075579976,0.077113603,-0.432103199,0,CCXI,1340652,2014,253024200,-46.929,43.446,Negative
78.155,0,0,-47.305,1,2.004,13.11157627,0.077895927,-0.652419766,0,CCXI,1340652,2015,359601620,-47.305,44.186,Negative
155.872,0,0,-39.963,1,-3.019,3.878727012,2.124376115,-0.801038305,0.076569236,CCXI,1340652,2016,198866590,-39.963,48.058,Negative
189.328,0,0,17.859,0,26.592,5.459817227,1.388484489,0.225301828,0.435735866,CCXI,1340652,2017,450908640,17.859,48.837,Negative
183.31,0,0,-37.966,1,-80.11,2.816696689,11.43791559,-2.576061881,0.233893405,CCXI,1340652,2018,647305500,-37.966,50.652,Negative
11647.437,298.606,1,1329.875,0,-2117.553,1.129119842,0.880517587,0.214712758,0.747972193,TIMB,1826168,2010,44304801560,687.834,274.447494,NoSentiment
12582.929,163.361,1,687.834,0,-1324.176,1.219478608,0.80896032,0.098885118,0.731417145,TIMB,1826168,2011,80400183780,707.603,483.382,NoSentiment
12751.014,168.056,1,707.603,0,-1379.571,1.351514179,0.887458958,0.104742385,0.719977878,TIMB,1826168,2012,66388202180,637.756,483.382,NoSentiment
11918.912,151.467,1,637.756,0,-1428.916,1.33457571,0.92797951,0.103162143,0.710075551,TIMB,1826168,2013,44967973800,582.17,483.382,NoSentiment
12308.516,138.265,1,582.17,0,-1173.483,1.224827366,1.133862165,0.100927727,0.598060156,TIMB,1826168,2014,70183885990,585.18,484.061,NoSentiment
8941.897,118.358,1,585.18,0,-377.628,1.389779286,1.090802724,0.122313836,0.487196061,TIMB,1826168,2015,39608083520,235.122,484.061,NoSentiment
10652.797,45.698,1,235.122,0,-1394.536,1.38808234,1.016328732,0.043661078,0.457830277,TIMB,1826168,2016,25541887600,372.726,484.061,NoSentiment
9842.808,31.196,1,372.726,0,-1286.166,1.053007345,0.796046322,0.068012417,0.505382509,TIMB,1826168,2017,35831273600,657.424,483.886,NoSentiment
8255.032,1.786,1,657.424,0,-998.932,0.847746191,0.614455767,0.128573937,0.542372701,TIMB,1826168,2018,40818599520,149.05,484.05,NoSentiment
17378.73,483.048,1,275.122,0,-611.245,1.194190967,1.750375672,0.030506079,0.379667099,ET,1276187,2010,7524258750,336.518,891.764,Negative
20896.793,525.596,1,336.518,0,-851.011,0.790438128,1.801145268,0.041529129,0.394352521,ET,1276187,2011,10025135840,-521,891.892,Uncertainty
48904,666,1,-521,1,-762.501,0.957570573,1.977775072,0.018510625,0.335166858,ET,1276187,2012,11483795120,1115,1119.824,NoSentiment
50330,733,1,1115,0,-1195,1.005538462,2.085647722,0.012016431,0.916252732,ET,1276187,2013,16792191840,869,1126.008,Uncertainty
64469,821,1,869,0,-2177,0.907254497,1.882971112,0.028306949,0.825683662,ET,1276187,2014,32046385280,1461,1080.614,Negative
71189,1090,1,1461,0,-1640,1.101832994,2.010614903,0.050283346,0.548905027,ET,1276187,2015,34602645780,2564,1046.923,Negative
79011,1022,1,2564,0,-1965,0.959873574,2.5014846,0.044094837,0.430623584,ET,1276187,2016,15013646670,2274,1046.947,Negative
86246,1010,1,2274,0,76,1.3527922,1.874770841,0.03179894,0.467140505,ET,1276187,2017,19519341080,2223,1079.146,Negative
88246,1684,1,2223,0,-6226,0.725026853,1.814954225,0.054036811,0.608718809,ET,1276187,2018,18615268500,3622,2619.369,Negative
3729.4,71.3,1,200.7,0,53.9,2.003745318,1.65551125,0.132796924,0.719016464,SNA,91440,2010,2365170740,270.5,58.182,Negative
3672.9,76.7,1,270.5,0,174.1,2.621959575,1.373747819,0.17856912,0.810939585,SNA,91440,2011,3636148560,322.6,58.225,Negative
3902.3,81.5,1,322.6,0,28.7,2.832654447,1.145299615,0.168279274,0.794198293,SNA,91440,2012,3617036250,356.7,58.255,Negative
4110,92,1,356.7,0,16.9,2.510763209,0.929215171,0.164429215,0.787712895,SNA,91440,2013,5208440740,428.4,58.116,Uncertainty
4310.1,107.6,1,428.4,0,15,2.586058161,0.936862446,0.189592415,0.810329227,SNA,91440,2014,6902486280,478.7,58.113,Negative
4486.9,127.9,1,478.7,0,19.6,2.831767338,0.845929156,0.196939153,0.800797878,SNA,91440,2015,9287778500,547.3,58.087,Uncertainty
4723.2,147.5,1,547.3,0,-129.2,1.903991915,0.792349727,0.207346691,0.785865515,SNA,91440,2016,9176601720,604.1,57.95,Negative
5249.1,169.4,1,604.1,0,75.8,1.77599933,0.766006123,0.187632473,0.762092549,SNA,91440,2017,9155942000,670.1,56.69,Uncertainty
5373.1,192,1,670.1,0,-31.4,2.328676471,0.722920541,0.218014494,0.757551507,SNA,91440,2018,9095948400,681.9,55.611,Uncertainty
15463,13,1,463,0,-966,1.294704992,1.479236813,0.073593074,0.782771778,LUV,92380,2010,8270806170,329,747.435,Negative
18068,14,1,329,0,-1344,0.958526362,1.627308419,0.025883379,0.86661501,LUV,92380,2011,9041145480,604,772.561,Negative
18596,26,1,604,0,-1211,0.909032258,1.659610984,0.06021167,0.918907292,LUV,92380,2012,7078055700,840,730.319,Negative
19345,91,1,840,0,-1344,0.785059901,1.636995638,0.102780807,0.914913414,LUV,92380,2013,9310408330,1273,700.475,Uncertainty
20200,151,1,1273,0,-1492,0.743542124,1.981549815,0.167675277,0.921039604,LUV,92380,2014,18582902980,2345,675.594,Negative
21312,188,1,2345,0,-2546,0.543343235,1.89643925,0.296412068,0.921921922,LUV,92380,2015,22113947730,2287,647.602,Negative
23286,235,1,2287,0,-621,0.657218001,1.758677882,0.265845279,0.877136477,LUV,92380,2016,25042917270,3654,615.161,Negative
25110,285,1,3654,0,-1159,0.697320782,1.407478428,0.334419942,0.843130227,LUV,92380,2017,37573758820,2465,588.551,Uncertainty
26243,348,1,2465,0,-2135,0.636053131,1.663452756,0.250177611,0.836985101,LUV,92380,2018,29500376640,2424,552.603,Negative
2592.933,0,0,-272.631,1,-317.648,0.753935665,-14.64579485,1.69581669,1.671713076,YELL,716006,2010,158248950,-359.274,0.15853627,Negative
2485.84,0,0,-359.274,1,-113.376,1.240068607,-7.931837195,0.9795071,1.958631288,YELL,716006,2011,53981230,-109.6,6.846,Negative
2225.5,0,0,-109.6,1,-135.981,1.300571237,-4.537593387,0.223175966,2.179510222,YELL,716006,2012,54003840,-75.8,7.976,Negative
2064.9,0,0,-75.8,1,-176.1,1.364864865,-4.456478072,0.139939739,2.356240012,YELL,716006,2013,270163750,-78.9,10.173,Negative
1985,0,0,-78.9,1,-139.8,1.245567523,-5.185114906,0.142736665,2.553551637,YELL,716006,2014,878887260,1.3,30.667,Negative
1894.6,0,0,1.3,0,-169,1.280557977,-5.993674222,-0.001845018,2.550617545,YELL,716006,2015,425133940,19.2,32.141,Negative
1770,0,0,19.2,0,-161.5,1.389571098,-5.252763095,-0.051657857,2.653954802,YELL,716006,2016,292652800,-2.7,32.473,Negative
1585.5,0,0,-2.7,1,-79.2,1.28647556,-5.485148515,0.030551627,3.084831284,YELL,716006,2017,372864720,20.2,32.733,Negative
1617.1,0,0,20.2,0,-225.4,1.277177583,-6.293289689,-0.066121113,3.148846701,YELL,716006,2018,341257800,-84.6,33.09,Negative
11.463,0,0,-5.6,1,-1.289,4.142030104,0.292333709,-0.688387824,1.531623484,JSDA,1083522,2010,31264100,-7.154,30.418,Negative
7.657,0,0,-7.154,1,-1.139,2.309251751,0.738251986,-1.624063564,2.275695442,JSDA,1083522,2011,35508900,-2.903,32.101,Negative
7.02,0,0,-2.903,1,0.331,3.359794403,0.467391304,-0.606814381,2.333903134,JSDA,1083522,2012,12336320,-1.893,38.53,Uncertainty
5.514,0,0,-1.893,1,-0.996,2.826298701,0.691411043,-0.580674847,2.483859267,JSDA,1083522,2013,24273900,-1.874,38.71,Uncertainty
4.874,0,0,-1.874,1,-0.236,2.141333333,0.858886346,-0.58733791,2.781083299,JSDA,1083522,2014,16420320,-1.12,40.972,Uncertainty
5.354,0,0,-1.12,1,0.118,1.481263982,2.029994341,-0.633842671,2.538475906,JSDA,1083522,2015,13172498,-0.183,41.315,Uncertainty
4.932,0,0,-0.183,1,0.378,1.572712681,1.732409972,-0.101385042,3.176601784,JSDA,1083522,2016,26441600,-1.271,41.341,Uncertainty
3.389,0,0,-1.271,1,-0.925,1.37304848,2.593849417,-1.347826087,3.937739746,JSDA,1083522,2017,20865360.75,-2.079,41.464,Uncertainty
4.068,0,0,-2.079,1,-0.209,1.87952381,-6.786628734,2.957325747,3.087020649,JSDA,1083522,2018,11485528,-2.778,41.464,Uncertainty
781.643,3.546,1,54.938,0,-17.773,3.168063838,0.281646701,0.090080902,0.789388506,HEI,46619,2010,471485920,71.67,125.8468628,Uncertainty
941.069,4.494,1,71.67,0,-11.053,2.56615609,0.372653096,0.106216014,0.812789498,HEI,46619,2011,915690720,95.866,128.4088135,Uncertainty
1192.846,5.689,1,95.866,0,11.021,2.797504448,0.515831877,0.108202179,0.752273973,HEI,46619,2012,843040640,100.756,129.0600586,Uncertainty
1533.015,120.361,1,100.756,0,9.048,2.737199757,0.95924228,0.130865368,0.658021611,HEI,46619,2013,1078975770,108.167,129.640625,Uncertainty
1489.214,31.215,1,108.167,0,-51.255,2.833353042,0.828187359,0.148901588,0.760341361,HEI,46619,2014,1393498260,133.657,129.9726562,Uncertainty
1736.387,9.343,1,133.657,0,-3.387,2.990800953,0.763629789,0.135456395,0.684552464,HEI,46619,2015,1565821400,162.406,130.6113281,Uncertainty
2039.475,10.724,1,162.406,0,-32.955,2.724644508,0.777758698,0.13614861,0.674809939,HEI,46619,2016,1800863550,187.085,131.4238281,Uncertainty
2512.431,12.807,1,187.085,0,-53.466,2.533272931,0.821374278,0.134828895,0.606907414,HEI,46619,2017,2425533920,257.868,132.003125,Uncertainty
2653.396,15.363,1,257.868,0,-23.153,2.598203442,0.622818574,0.158547057,0.669979528,HEI,46619,2018,3890232060,330.526,132.931,Uncertainty
273.386,0,0,-42.07,1,-0.495,4.334261222,0.393766983,-0.215565718,0.54158589,WPRT,1370416,2010,618327210,-44.018,46.972,NoSentiment
356.675,0,0,-44.018,1,35.563,2.298381604,1.092315905,-0.268635353,0.635144039,WPRT,1370416,2011,1132110640,-106.417,48.456,NoSentiment
490.077,0,0,-106.417,1,-17.155,3.96215793,0.458210967,-0.293899387,0.301387333,WPRT,1370416,2012,2019192000,-145.115,55.294,NoSentiment
491.671,0,0,-145.115,1,-30.334,2.55848344,0.522663223,-0.574198983,0.333621466,WPRT,1370416,2013,1866212740,-130.733,62.734,NoSentiment
337.695,0,0,-130.733,1,-26.483,2.210915872,1.009993572,-0.890540927,0.386647715,WPRT,1370416,2014,1133151660,-75.181,63.481,NoSentiment
209.652,0,0,-75.181,1,-29.04,1.441569465,2.10154447,-1.455529913,0.492740351,WPRT,1370416,2015,303857700,-105.693,64.381,NoSentiment
331.46,0,0,-105.693,1,11.454,1.338187054,2.879538379,-1.142032819,0.67849816,WPRT,1370416,2016,182672950,-59.424,110.109,NoSentiment
313.622,0,0,-59.424,1,-38.963,1.670260235,1.657092992,-0.084544869,0.787773179,WPRT,1370416,2017,259249650,-29.985,131.28,NoSentiment
269.928,0,0,-29.985,1,-20.089,1.596041118,1.976840619,-0.347302484,1.001315166,WPRT,1370416,2018,333281960,8.017,133.381,NoSentiment
2.008,0,0,-2.172,1,-0.442,0.369777778,-1.255113709,0.249650616,3.679780876,SPCB,1291855,2010,1162080,-1.124,0.171317647,NoSentiment
2.455,0,0,-1.124,1,-0.2,0.272193128,-1.438314587,-0.181931798,3.22688391,SPCB,1291855,2011,873720,2.077,0.283176471,NoSentiment
3.743,0,0,2.077,0,3.191,1.047925608,4.264416315,6.774964838,2.388458456,SPCB,1291855,2012,3169500,6.615,0.865176471,NoSentiment
31.708,0,0,6.615,0,1.137,1.484491847,0.635107261,0.333436469,0.278226315,SPCB,1291855,2013,19120400,6.201,1.328400664,NoSentiment
42.874,0,0,6.201,0,2.914,2.240170535,0.514661203,0.219070162,0.6927975,SPCB,1291855,2014,136632080,1.617,1.374300687,NoSentiment
65.942,0,0,1.617,0,4.927,4.696425083,0.211456496,0.018720606,0.429771617,SPCB,1291855,2015,202119200,-24.225,1.549400775,NoSentiment
53.473,0,0,-24.225,1,-7.914,1.791598979,0.38087491,-0.361352133,0.374488059,SPCB,1291855,2016,57003800,-7.254,1.493800747,NoSentiment
54.198,0,0,-7.254,1,-3.229,1.526336303,0.657076467,-0.20365671,0.613749585,SPCB,1291855,2017,47652220,-14.46,1.495800748,NoSentiment
44.349,0,0,-14.46,1,-2.463,1.895001108,1.268491049,-0.80511509,0.493404586,SPCB,1291855,2018,35001720,-11.707,1.612600806,NoSentiment
863.37,0,0,103.311,0,-120.873,2.344684028,0.50354479,0.177237763,0.646156341,EDU,1372920,2010,14258535950,132.688,158.38,NoSentiment
1128.817,0,0,132.688,0,-140.333,2.042824256,0.635014093,0.192189478,0.683652,EDU,1372920,2011,17093718600,136.676,158.379,NoSentiment
1353.441,3.01,1,136.676,0,-78.942,2.186107567,0.578813464,0.158960259,0.709195303,EDU,1372920,2012,3790321500,212.083,156.696,NoSentiment
1603.545,54.476,1,212.083,0,-106.148,2.141555206,0.563278083,0.210287417,0.71023077,EDU,1372920,2013,3508094850,193.013,157.759,NoSentiment
1951.537,0,0,193.013,0,-160.98,1.859928961,0.594596207,0.15771046,0.638863624,EDU,1372920,2014,4163412720,221.124,156.487,NoSentiment
2354.834,62.668,1,221.124,0,-246.389,2.035892353,0.641385915,0.15675051,0.627792872,EDU,1372920,2015,3868250680,274.457,157.439,NoSentiment
2924.979,0,0,274.457,0,-296.477,1.934230274,0.700492071,0.159560787,0.615221169,EDU,1372920,2016,6606946920,296.13,157.687,NoSentiment
3977.712,71.384,1,296.13,0,-544.431,1.680244951,0.796054084,0.133711414,0.615285873,EDU,1372920,2017,11100130790,234.438,158.32,NoSentiment
4646.559,0,0,234.438,0,-294.883,1.72774426,0.840150695,0.094279546,0.666405183,EDU,1372920,2018,14967639200,369.857,157.85,NoSentiment
1672.316,31.964,1,29.238,0,102.544,1.593288908,5.041254841,0.09767499,4.665122501,GLP,1323468,2010,254991620,19.685,18.875,Uncertainty
1868.851,42.8,1,19.685,0,4.852,1.832380093,4.927422143,0.061378608,7.938422592,GLP,1323468,2011,549020640,50.743,21.562,Uncertainty
2329.752,54.814,1,50.743,0,-217.122,1.44177211,4.337823998,0.107095479,7.565610846,GLP,1323468,2012,624329560,42.615,27.311,Uncertainty
2427.922,67.542,1,42.615,0,-187.375,1.413068647,4.241854139,0.092005268,8.068466779,GLP,1323468,2013,1094496900,116.335,27.261,Uncertainty
2039.977,74.288,1,116.335,0,-228.798,1.358636364,2.206724451,0.180315834,8.465759173,GLP,1323468,2014,1114521530,54.763,30.605,Uncertainty
2663.675,98.587,1,54.763,0,-10.065,1.457853427,2.838236905,0.062772341,3.872413864,GLP,1323468,2015,1102830240,4.833,33.507,Negative
2564.02,63.316,1,4.833,0,63.26,1.345636085,5.444836002,-0.501235418,3.213562687,GLP,1323468,2016,466085160,88.619,33.544,Negative
2320.169,63.316,1,88.619,0,-307.173,1.313281697,4.884004788,0.148996495,3.844785445,GLP,1323468,2017,613627800,51.672,33.645,Negative
2424.291,66.139,1,51.672,0,-45.908,1.501338477,3.856410534,0.208145531,5.227343582,GLP,1323468,2018,579631800,48.642,33.751,Negative
518.816,38.388,1,109.776,0,-0.392,11.80921053,0.033926408,0.218767936,0.518578841,TECH,842023,2010,2142080700,114.037,148.132,Negative
617.67,39.691,1,114.037,0,19.384,12.66862767,0.053824972,0.191601748,0.469444849,TECH,842023,2011,3095277990,115.755,148.612,Uncertainty
719.324,41.018,1,115.755,0,-44.37,9.692503497,0.066546864,0.166553981,0.437299464,TECH,842023,2012,2732489200,112.96,147.304,Uncertainty
778.098,43.463,1,112.96,0,-10.482,12.76386984,0.054989485,0.1526166,0.39914638,TECH,842023,2013,2544492720,113.195,147.34,Uncertainty
862.491,45.394,1,113.195,0,20.167,17.78685916,0.084532829,0.139510729,0.41480201,TECH,842023,2014,3424627150,103.954,148.008,Uncertainty
1063.36,47.106,1,103.954,0,-19.749,6.243286059,0.255539091,0.127205748,0.425299052,TECH,842023,2015,3658455910,107.237,148.612,Uncertainty
1129.581,47.607,1,107.237,0,-36.907,4.688920901,0.284665863,0.118819944,0.441777084,TECH,842023,2016,4196622780,101.875,149.016,Uncertainty
1558.219,47.325,1,101.875,0,-112.216,2.568033234,0.640874786,0.080121985,0.361311857,TECH,842023,2017,4386627500,150.558,149.424,Uncertainty
1593.202,47.973,1,150.558,0,24.25,5.01026286,0.476470746,0.1169072,0.403585358,TECH,842023,2018,5559073300,95.026,150.432,Uncertainty
88104.012,0,0,-63.821,1,-4406.376,1.069136614,1.400910004,-0.001739177,0.395801658,KEP,887225,2010,8263395840,-2909.335,1245.275,NoSentiment
117797.03,0,0,-2909.335,1,-10094.251,0.79622171,1.536390969,-0.062643439,0.318993093,KEP,887225,2011,8518862280,-2978.27,1246.068,NoSentiment
137459.855,51.968,1,-2978.27,1,-7514.768,0.740470051,1.862138517,-0.062012442,0.336090053,KEP,887225,2012,7177157520,56.005,1246.068,NoSentiment
147384.343,39.623,1,56.005,0,-6770.771,0.75537707,2.022839858,0.001166378,0.345357329,KEP,887225,2013,7260612840,2463.01,1246.068,NoSentiment
150068.556,171.458,1,2463.01,0,-7130.415,0.778694521,1.986014763,0.049008163,0.348931791,KEP,887225,2014,11812137600,11365.417,1283.928,NoSentiment
149887.419,348.129,1,11365.417,0,-7794.114,0.96981547,1.579496223,0.195593802,0.334261156,KEP,887225,2015,13070387040,5855.616,1283.928,NoSentiment
147738.318,1736.329,1,5855.616,0,-7643.86,0.796650898,1.434438245,0.096489088,0.336055335,KEP,887225,2016,16646126520,1216.691,1283.928,NoSentiment
170306.836,1190.805,1,1216.691,0,-8151.999,0.817173717,1.491465916,0.01779931,0.326399928,KEP,887225,2017,11536093080,-1180.823,1283.928,NoSentiment
166401.822,455.554,1,-1180.823,1,-7818.388,0.904014735,1.605737313,-0.018490871,0.324066752,KEP,887225,2018,9205763760,-2031.616,1283.928,NoSentiment
2037.646,0,0,202.691,0,8.392,0.922586155,0.407744909,0.140032775,0.68783243,MD,893949,2010,2619397830,217.997,95.874,Negative
2272.648,0,0,217.997,0,110.057,1.326274769,0.312898321,0.125935867,0.698853496,MD,893949,2011,3466924750,240.907,97.866,Negative
2750.337,0,0,240.907,0,-35.3,1.338028904,0.351272595,0.118360414,0.66050524,MD,893949,2012,3368672460,282.317,100.038,Negative
3049.43,0,0,282.317,0,-52.994,1.251067958,0.301513281,0.119726179,0.706365452,MD,893949,2013,4594385440,315.681,101.207,Negative
3608.795,0,0,315.681,0,-76.05,1.121984851,0.592888929,0.140044916,0.675824756,MD,893949,2014,5779354050,337.32,96.03,Negative
4547.214,0,0,337.32,0,-25.122,1.230887817,0.865258921,0.137957853,0.611362474,MD,893949,2015,6931434190,324.914,93.739,Negative
5339.4,0,0,324.914,0,-48.595,1.307783289,0.934027754,0.117689758,0.596164176,MD,893949,2016,6737800750,320.372,93.718,Negative
5867.278,0,0,320.372,0,-96.359,1.180288846,0.913375515,0.104476376,0.589423579,MD,893949,2017,5615375920,268.629,93.721,Negative
5934.911,0,0,268.629,0,-120.608,1.314310676,0.921999337,0.086994524,0.614520251,MD,893949,2018,4089743600,394.45,87.82,Negative
161.161,3.02,1,10.018,0,0.07,1.696447764,1.043116126,0.127003043,3.755368855,TESS,927355,2010,123596700,16.437,7.465,Uncertainty
202.498,4.273,1,16.437,0,-0.45,1.657895263,1.162238927,0.175511468,3.621714782,TESS,927355,2011,86191120,17.794,7.745,Uncertainty
194.3,11.831,1,17.794,0,18.933,1.948399965,0.890022665,0.173088334,3.873211529,TESS,927355,2012,176907150,16.249,7.988,Uncertainty
186.96,6.086,1,16.249,0,-0.38,2.418998373,0.628174313,0.141507298,2.995758451,TESS,927355,2013,216770400,9.207,8.18,Uncertainty
189.601,6.629,1,9.207,0,-3.298,2.263830974,0.675779109,0.076311184,2.898819099,TESS,927355,2014,264310900,6.884,8.16,Uncertainty
169.416,6.616,1,6.884,0,-18.017,2.572005486,0.505558666,0.047464164,3.132419606,TESS,927355,2015,163769270,2.252,8.272,Uncertainty
173.981,6.657,1,2.252,0,-1.542,2.206665312,0.610696563,0.013377648,3.065248504,TESS,927355,2016,115412010,5.195,8.338,Uncertainty
199.424,6.701,1,5.195,0,12.212,1.831887347,0.845629882,0.048078703,2.909755095,TESS,927355,2017,111214600,5.546,8.397,Uncertainty
206.496,6.754,1,5.546,0,-3.479,1.771280059,0.89816798,0.050980356,2.938623508,TESS,927355,2018,145683300,-3.303,8.469,Negative
1266.99,0,0,-16.865,1,-48.044,1.467009357,1.38676887,-0.035116109,0.431987624,EDN,1395213,2010,2812455600,-102.163,44.852,NoSentiment
1336.155,0,0,-102.163,1,-19.935,0.867105893,3.188770632,-0.317485148,0.620609136,EDN,1395213,2011,4431253747,-202.727,44.852,NoSentiment
1387.018,0,0,-202.727,1,-127.209,0.617681388,12.90062236,-2.077429571,0.565008529,EDN,1395213,2012,884420000,-328.307,44.852,NoSentiment
1117.747,0,0,-328.307,1,-188.143,0.569276352,5.170250233,0.656065934,0.474048242,EDN,1395213,2013,897686300,-96.503,44.852,NoSentiment
1010.581,0,0,-96.503,1,-110.189,0.378631478,21.41601047,-2.025264512,0.416958166,EDN,1395213,2014,5580690200,-298.966,44.852,NoSentiment
999.532,0,0,-298.966,1,53.876,0.681065615,7.511798619,0.749116487,0.292903079,EDN,1395213,2015,5717775300,-75.494,44.852,NoSentiment
1202.468,0,0,-75.494,1,-63.725,0.692447639,51.32671889,-3.285073977,0.690817552,EDN,1395213,2016,7743097100,36.538,44.852,NoSentiment
1355.331,0,0,36.538,0,-35.985,0.738598181,22.8530623,0.643048222,0.961869093,EDN,1395213,2017,14106499000,100.719,44.933,NoSentiment
2044.916,0,0,100.719,0,-67.38,0.653413353,1.486108224,0.13876701,0.726744766,EDN,1395213,2018,14367402900,-90.481,44.204,NoSentiment
14504,0,0,478,0,-713.669,0.984042553,2.125188537,0.018099548,0.381412024,NLSN,1492633,2011,11160577200,478,359.648,Negative
14585,0,0,474,0,-333,0.957167333,1.929891523,0.054841302,0.384778882,NLSN,1492633,2012,9459441840,474,362.52,Negative
15530,271,1,585,0,-303,1.390228013,1.674358533,0.127432409,0.367224726,NLSN,1492633,2013,12622786100,585,378.635,Uncertainty
15376,359,1,621,0,-397,1.122914349,1.99551919,0.074810053,0.408949011,NLSN,1492633,2014,18370578390,621,372.758,Negative
15303,101,1,503,0,-759,1.131001778,2.307326561,0.123189972,0.403319611,NLSN,1492633,2015,16477867120,503,362.338,Negative
15730,434,1,607,0,-647,1.393977415,2.664104356,0.116934545,0.401080737,NLSN,1492633,2016,18751035850,607,357.466,Negative
16866,474,1,515,0,-660,1.344725987,2.796083727,0.096556381,0.38965967,NLSN,1492633,2017,13813295320,515,355.945,Negative
15179,494,1,847,0,-778,1.208811104,3.98816957,-0.233979625,0.429211411,NLSN,1492633,2018,11018039250,847,355.272,Negative
150.198,8.092,1,17.764,0,1.597,1.314841207,0.690809618,0.199972983,2.652172466,CVGW,1133470,2010,263131960,11.373,14.712,Uncertainty
185.323,8.131,1,11.373,0,1.92,1.137532625,0.925613824,0.115002961,2.819558285,CVGW,1133470,2011,310129560,17.04,14.77,Uncertainty
207.891,9.612,1,17.04,0,-6.637,1.130825927,0.883428913,0.154485908,2.650999803,CVGW,1133470,2012,378251460,19.535,14.824,Uncertainty
